행정구역,순위,2023년 수(명),비율(%)
충청북도 청주시 상당구 성안동,2233,"6,493",0.01
충청북도 청주시 상당구 중앙동,2234,"6,486",0.01
충청남도 보령시 대천5동,2235,"6,473",0.01
인천광역시 동구 만석동,2236,"6,464",0.01
경기도 과천시 문원동,2237,"6,456",0.01
전북특별자치도 전주시 완산구 동서학동,2238,"6,447",0.01
전북특별자치도 군산시 신풍동,2239,"6,442",0.01
부산광역시 남구 감만2동,2240,"6,434",0.01
경기도 안성시 미양면,2241,"6,409",0.01
경기도 동두천시 생연1동,2242,"6,403",0.01
경상북도 영주시 휴천1동,2243,"6,391",0.01
전북특별자치도 익산시 황등면,2244,"6,385",0.01
경상북도 경주시 강동면,2245,"6,385",0.01
인천광역시 동구 송림1동,2246,"6,375",0.01
서울특별시 강남구 개포1동,2247,"6,359",0.01
충청남도 예산군 덕산면,2248,"6,359",0.01
부산광역시 강서구 대저2동,2249,"6,338",0.01
충청남도 논산시 양촌면,2250,"6,302",0.01
서울특별시 종로구 창신3동,2251,"6,286",0.01
경상북도 울진군 죽변면,2252,"6,286",0.01
대전광역시 중구 부사동,2253,"6,277",0.01
충청남도 보령시 대천2동,2254,"6,265",0.01
전라남도 광양시 골약동,2255,"6,256",0.01
광주광역시 광산구 송정2동,2256,"6,228",0.01
경상북도 성주군 선남면,2257,"6,222",0.01
인천광역시 옹진군 영흥면,2258,"6,212",0.01
전라남도 영광군 홍농읍,2259,"6,212",0.01
경상북도 김천시 자산동,2260,"6,184",0.01
경상북도 영천시 고경면,2261,"6,160",0.01
전북특별자치도 익산시 인화동,2262,"6,149",0.01
경상남도 사천시 동서금동,2263,"6,147",0.01
세종특별자치시 세종시 부강면,2264,"6,144",0.01
대구광역시 중구 남산3동,2265,"6,141",0.01
경상남도 거제시 장승포동,2266,"6,120",0.01
부산광역시 영도구 봉래1동,2267,"6,102",0.01
충청남도 아산시 염치읍,2268,"6,094",0.01
경상북도 안동시 풍산읍,2269,"6,089",0.01
인천광역시 동구 송림4동,2270,"6,077",0.01
대구광역시 북구 검단동,2271,"6,075",0.01
경상북도 경산시 중앙동,2272,"6,072",0.01
강원특별자치도 횡성군 둔내면,2273,"6,063",0.01
부산광역시 서구 아미동,2274,"6,060",0.01
서울특별시 중구 장충동,2275,"6,058",0.01
충청남도 논산시 연산면,2276,"6,056",0.01
경기도 여주시 세종대왕면,2277,"6,054",0.01
경상북도 상주시 함창읍,2278,"6,053",0.01
경상북도 경주시 양남면,2279,"6,042",0.01
강원특별자치도 강릉시 연곡면,2280,"6,039",0.01
광주광역시 서구 서창동,2281,"6,034",0.01
충청남도 아산시 영인면,2282,"6,025",0.01
경상북도 청송군 진보면,2283,"5,994",0.01
경상남도 사천시 동서동,2284,"5,970",0.01
경상북도 안동시 평화동,2285,"5,968",0.01
전북특별자치도 남원시 금동,2286,"5,965",0.01
경상북도 영덕군 영해면,2287,"5,963",0.01
전라남도 목포시 유달동,2288,"5,949",0.01
광주광역시 남구 월산5동,2289,"5,948",0.01
서울특별시 종로구 숭인1동,2290,"5,937",0.01
경상북도 경주시 황오동,2291,"5,937",0.01
경상북도 울릉군 울릉읍,2292,"5,936",0.01
서울특별시 종로구 종로5·6가동,2293,"5,927",0.01
경상북도 안동시 안기동,2294,"5,916",0.01
전라남도 목포시 삼학동,2295,"5,909",0.01
세종특별자치시 세종시 전의면,2296,"5,906",0.01
전북특별자치도 남원시 노암동,2297,"5,905",0.01
경기도 포천시 이동면,2298,"5,904",0.01
전라남도 여수시 화양면,2299,"5,860",0.01
전북특별자치도 김제시 교월동,2300,"5,859",0.01
충청남도 서산시 고북면,2301,"5,823",0.01
대전광역시 중구 유천1동,2302,"5,819",0.01
경상북도 경주시 감포읍,2303,"5,781",0.01
전라남도 해남군 송지면,2304,"5,774",0.01
광주광역시 북구 풍향동,2305,"5,769",0.01
경상북도 경주시 천북면,2306,"5,752",0.01
인천광역시 동구 송림6동,2307,"5,745",0.01
경상북도 영덕군 강구면,2308,"5,744",0.01
충청남도 공주시 금학동,2309,"5,730",0.01
경기도 안성시 양성면,2310,"5,721",0.01
부산광역시 중구 대청동,2311,"5,715",0.01
경상북도 구미시 원평동,2312,"5,702",0.01
강원특별자치도 화천군 사내면,2313,"5,684",0.01
대구광역시 남구 대명5동,2314,"5,683",0.01
인천광역시 중구 동인천동,2315,"5,683",0.01
전북특별자치도 완주군 소양면,2316,"5,683",0.01
충청남도 보령시 웅천읍,2317,"5,675",0.01
충청남도 태안군 근흥면,2318,"5,671",0.01
인천광역시 중구 연안동,2319,"5,668",0.01
인천광역시 동구 송림3·5동,2320,"5,661",0.01
경상남도 함안군 칠서면,2321,"5,635",0.01
대구광역시 서구 평리6동,2322,"5,634",0.01
전라남도 여수시 율촌면,2323,"5,614",0.01
경상남도 밀양시 교동,2324,"5,613",0.01
부산광역시 사상구 삼락동,2325,"5,611",0.01
부산광역시 강서구 대저1동,2326,"5,604",0.01
광주광역시 동구 충장동,2327,"5,594",0.01
경기도 광명시 철산2동,2328,"5,591",0.01
강원특별자치도 고성군 거진읍,2329,"5,588",0.01
경상북도 경산시 와촌면,2330,"5,572",0.01
서울특별시 중구 필동,2331,"5,562",0.01
경상북도 영주시 하망동,2332,"5,555",0.01
강원특별자치도 홍천군 남면,2333,"5,550",0.01
대구광역시 서구 비산5동,2334,"5,537",0.01
전북특별자치도 정읍시 연지동,2335,"5,530",0.01
강원특별자치도 속초시 금호동,2336,"5,517",0.01
충청북도 충주시 주덕읍,2337,"5,516",0.01
부산광역시 동구 초량2동,2338,"5,514",0.01
강원특별자치도 평창군 대관령면,2339,"5,508",0.01
경기도 평택시 현덕면,2340,"5,506",0.01
인천광역시 동구 화수1·화평동,2341,"5,500",0.01
전라남도 장성군 삼계면,2342,"5,488",0.01
경상남도 창녕군 영산면,2343,"5,477",0.01
경상남도 창원시 마산회원구 회성동,2344,"5,471",0.01
강원특별자치도 평창군 봉평면,2345,"5,460",0.01
경상남도 산청군 단성면,2346,"5,450",0.01
충청남도 천안시 동남구 중앙동,2347,"5,448",0.01
충청남도 논산시 은진면,2348,"5,447",0.01
대전광역시 중구 대사동,2349,"5,434",0.01
충청남도 당진시 우강면,2350,"5,434",0.01
부산광역시 동구 초량1동,2351,"5,433",0.01
경기도 동두천시 상패동,2352,"5,421",0.01
경기도 평택시 신장2동,2353,"5,412",0.01
전라남도 여수시 광림동,2354,"5,384",0.01
전라남도 신안군 압해읍,2355,"5,384",0.01
제주특별자치도 서귀포시 영천동,2356,"5,379",0.01
경상남도 산청군 신안면,2357,"5,372",0.01
부산광역시 영도구 청학1동,2358,"5,371",0.01
충청북도 제천시 중앙동,2359,"5,353",0.01
충청북도 음성군 생극면,2360,"5,337",0.01
경기도 포천시 내촌면,2361,"5,328",0.01
울산광역시 동구 일산동,2362,"5,325",0.01
경상북도 경주시 중부동,2363,"5,318",0.01
경기도 안성시 보개면,2364,"5,295",0.01
서울특별시 종로구 창신1동,2365,"5,294",0.01
강원특별자치도 춘천시 약사명동,2366,"5,279",0.01
경상북도 칠곡군 동명면,2367,"5,278",0.01
경상북도 안동시 중구동,2368,"5,277",0.01
경상북도 문경시 점촌1동,2369,"5,277",0.01
경기도 여주시 흥천면,2370,"5,276",0.01
부산광역시 동구 초량6동,2371,"5,270",0.01
경상북도 경주시 월성동,2372,"5,266",0.01
부산광역시 사하구 감천2동,2373,"5,265",0.01
경기도 가평군 상면,2374,"5,256",0.01
경상남도 밀양시 부북면,2375,"5,252",0.01
부산광역시 서구 동대신1동,2376,"5,249",0.01
경상남도 하동군 진교면,2377,"5,245",0.01
전북특별자치도 완주군 구이면,2378,"5,211",0.01
강원특별자치도 철원군 서면,2379,"5,210",0.01
전북특별자치도 익산시 금마면,2380,"5,209",0.01
제주특별자치도 제주시 봉개동,2381,"5,197",0.01
인천광역시 강화군 불은면,2382,"5,186",0.01
충청남도 당진시 순성면,2383,"5,184",0.01
경상남도 남해군 창선면,2384,"5,177",0.01
충청남도 당진시 고대면,2385,"5,173",0.01
충청북도 괴산군 청천면,2386,"5,160",0.01
경기도 안성시 삼죽면,2387,"5,152",0.01
전라남도 완도군 노화읍,2388,"5,144",0.01
제주특별자치도 서귀포시 효돈동,2389,"5,121",0.01
충청남도 태안군 소원면,2390,"5,085",0.01
강원특별자치도 태백시 삼수동,2391,"5,063",0.01
강원특별자치도 춘천시 효자3동,2392,"5,060",0.01
경기도 이천시 설성면,2393,"5,049",0.01
충청남도 태안군 남면,2394,"5,042",0.01
전라남도 순천시 별량면,2395,"5,036",0.01
경기도 포천시 영중면,2396,"5,026",0.01
강원특별자치도 삼척시 근덕면,2397,"5,012",0.01
충청남도 공주시 우성면,2398,"5,012",0.01
강원특별자치도 속초시 청호동,2399,"5,006",0.01
충청남도 공주시 계룡면,2400,"4,989",0.01
전북특별자치도 군산시 삼학동,2401,"4,984",0.01
전라남도 목포시 삼향동,2402,"4,972",0.01
경상남도 사천시 남양동,2403,"4,953",0.01
인천광역시 중구 신포동,2404,"4,944",0.01
대구광역시 중구 성내2동,2405,"4,931",0.01
충청남도 보령시 주교면,2406,"4,931",0.01
경상북도 청송군 청송읍,2407,"4,924",0.01
충청북도 충주시 지현동,2408,"4,918",0.01
경기도 동두천시 중앙동,2409,"4,909",0.01
전라남도 목포시 동명동,2410,"4,909",0.01
경기도 양평군 개군면,2411,"4,896",0.01
경상남도 사천시 선구동,2412,"4,895",0.01
충청남도 서산시 부석면,2413,"4,888",0.01
충청남도 공주시 정안면,2414,"4,883",0.01
전북특별자치도 남원시 왕정동,2415,"4,878",0.01
전북특별자치도 전주시 완산구 완산동,2416,"4,867",0.01
강원특별자치도 평창군 대화면,2417,"4,866",0.01
전라남도 영광군 법성면,2418,"4,853",0.01
강원특별자치도 인제군 기린면,2419,"4,849",0.01
전라남도 여수시 대교동,2420,"4,847",0.01
충청남도 서산시 운산면,2421,"4,845",0.01
경상남도 김해시 대동면,2422,"4,834",0.01
전북특별자치도 정읍시 신태인읍,2423,"4,833",0.01
경기도 여주시 북내면,2424,"4,828",0.01
강원특별자치도 철원군 철원읍,2425,"4,824",0.01
경상북도 포항시 남구 청림동,2426,"4,817",0.01
충청남도 공주시 중학동,2427,"4,804",0.01
충청남도 보령시 남포면,2428,"4,790",0.01
부산광역시 중구 영주1동,2429,"4,778",0.01
경기도 이천시 모가면,2430,"4,769",0.01
충청북도 단양군 매포읍,2431,"4,753",0.01
대구광역시 중구 성내1동,2432,"4,752",0.01
경상북도 구미시 공단동,2433,"4,752",0.01
경기도 성남시 수정구 산성동,2434,"4,750",0.01
경기도 평택시 통복동,2435,"4,746",0.01
충청남도 보령시 오천면,2436,"4,737",0.01
전라남도 목포시 대성동,2437,"4,728",0.01
광주광역시 동구 지산1동,2438,"4,723",0.01
부산광역시 동구 수정5동,2439,"4,722",0.01
전북특별자치도 완주군 상관면,2440,"4,721",0.01
경상북도 포항시 북구 기계면,2441,"4,717",0.01
경기도 평택시 서탄면,2442,"4,712",0.01
충청남도 서천군 서면,2443,"4,712",0.01
충청남도 예산군 고덕면,2444,"4,707",0.01
충청북도 제천시 남현동,2445,"4,697",0.01
경상남도 밀양시 무안면,2446,"4,690",0.01
광주광역시 남구 사직동,2447,"4,688",0.01
전북특별자치도 김제시 금구면,2448,"4,682",0.01
강원특별자치도 강릉시 사천면,2449,"4,680",0.01
부산광역시 서구 남부민1동,2450,"4,669",0.01
충청북도 청주시 청원구 북이면,2451,"4,667",0.01
전라남도 목포시 용당2동,2452,"4,665",0.01
강원특별자치도 동해시 부곡동,2453,"4,658",0.01
강원특별자치도 동해시 동호동,2454,"4,655",0.01
인천광역시 옹진군 백령면,2455,"4,637",0.01
경기도 여주시 점동면,2456,"4,635",0.01
광주광역시 동구 지산2동,2457,"4,632",0.01
전라남도 광양시 옥곡면,2458,"4,621",0.01
경상북도 구미시 신평1동,2459,"4,620",0.01
강원특별자치도 삼척시 원덕읍,2460,"4,618",0.01
전라남도 곡성군 옥과면,2461,"4,611",0.01
경상북도 청도군 이서면,2462,"4,611",0.01
경상북도 안동시 명륜동,2463,"4,610",0.01
강원특별자치도 강릉시 중앙동,2464,"4,606",0.01
충청북도 제천시 송학면,2465,"4,588",0.01
경기도 양주시 양주1동,2466,"4,580",0.01
경상북도 영천시 서부동,2467,"4,576",0.01
경상북도 포항시 북구 청하면,2468,"4,575",0.01
대구광역시 중구 대봉2동,2469,"4,569",0.01
충청남도 서천군 마서면,2470,"4,551",0.01
경상남도 김해시 생림면,2471,"4,541",0.01
전라남도 나주시 노안면,2472,"4,529",0.01
경기도 여주시 강천면,2473,"4,511",0.01
충청북도 청주시 상당구 미원면,2474,"4,507",0.01
경기도 양평군 강하면,2475,"4,506",0.01
강원특별자치도 횡성군 우천면,2476,"4,504",0.01
광주광역시 서구 농성2동,2477,"4,492",0.01
전북특별자치도 군산시 월명동,2478,"4,490",0.01
전라남도 담양군 수북면,2479,"4,487",0.01
제주특별자치도 제주시 이호동,2480,"4,479",0.01
충청남도 천안시 동남구 북면,2481,"4,472",0.01
부산광역시 금정구 서1동,2482,"4,442",0.01
경기도 성남시 수정구 신촌동,2483,"4,434",0.01
강원특별자치도 강릉시 초당동,2484,"4,433",0.01
충청남도 아산시 도고면,2485,"4,428",0.01
경상북도 영주시 영주2동,2486,"4,427",0.01
부산광역시 중구 부평동,2487,"4,424",0.01
경상남도 통영시 산양읍,2488,"4,422",0.01
강원특별자치도 양양군 강현면,2489,"4,421",0.01
충청남도 당진시 정미면,2490,"4,421",0.01
충청남도 천안시 동남구 풍세면,2491,"4,417",0.01
광주광역시 북구 중흥1동,2492,"4,406",0.01
경기도 양평군 양동면,2493,"4,399",0.01
경기도 연천군 청산면,2494,"4,389",0.01
경상북도 경주시 내남면,2495,"4,386",0.01
강원특별자치도 속초시 동명동,2496,"4,375",0.01
충청남도 공주시 의당면,2497,"4,363",0.01
전북특별자치도 익산시 왕궁면,2498,"4,362",0.01
경상남도 밀양시 단장면,2499,"4,344",0.01
전라남도 나주시 금남동,2500,"4,340",0.01
전라남도 고흥군 포두면,2501,"4,339",0.01
전북특별자치도 익산시 평화동,2502,"4,327",0.01
전라남도 장흥군 관산읍,2503,"4,327",0.01
경상남도 진주시 집현면,2504,"4,314",0.01
대전광역시 중구 문창동,2505,"4,313",0.01
강원특별자치도 속초시 영랑동,2506,"4,299",0.01
서울특별시 중구 회현동,2507,"4,294",0.01
경상남도 거제시 하청면,2508,"4,291",0.01
대구광역시 중구 남산1동,2509,"4,285",0.01
강원특별자치도 춘천시 교동,2510,"4,284",0.01
전북특별자치도 완주군 고산면,2511,"4,284",0.01
전라남도 신안군 지도읍,2512,"4,278",0.01
충청남도 논산시 성동면,2513,"4,272",0.01
경상북도 의성군 안계면,2514,"4,264",0.01
충청북도 청주시 서원구 사직1동,2515,"4,260",0.01
경상남도 고성군 거류면,2516,"4,259",0.01
전라남도 완도군 고금면,2517,"4,255",0.01
강원특별자치도 강릉시 구정면,2518,"4,254",0.01
경상북도 영천시 북안면,2519,"4,254",0.01
광주광역시 서구 양3동,2520,"4,246",0.01
전북특별자치도 군산시 옥산면,2521,"4,243",0.01
전북특별자치도 김제시 금산면,2522,"4,243",0.01
전라남도 무안군 해제면,2523,"4,238",0.01
전라남도 해남군 황산면,2524,"4,237",0.01
전북특별자치도 군산시 대야면,2525,"4,236",0.01
전라남도 강진군 군동면,2526,"4,232",0.01
전북특별자치도 익산시 춘포면,2527,"4,225",0.01
전북특별자치도 정읍시 상교동,2528,"4,221",0.01
인천광역시 강화군 화도면,2529,"4,220",0.01
강원특별자치도 원주시 학성동,2530,"4,218",0.01
강원특별자치도 홍천군 화촌면,2531,"4,204",0.01
강원특별자치도 정선군 사북읍,2532,"4,202",0.01
경상남도 창원시 마산회원구 봉암동,2533,"4,190",0.01
강원특별자치도 인제군 남면,2534,"4,189",0.01
경상북도 구미시 광평동,2535,"4,188",0.01
광주광역시 광산구 신흥동,2536,"4,182",0.01
충청남도 천안시 동남구 광덕면,2537,"4,181",0.01
경상북도 영천시 남부동,2538,"4,176",0.01
전라남도 무안군 현경면,2539,"4,172",0.01
경상북도 칠곡군 지천면,2540,"4,164",0.01
경상북도 봉화군 춘양면,2541,"4,127",0.01
경상북도 김천시 어모면,2542,"4,122",0.01
